Unnamed: 0,title,ingredients,directions,link,source,NER
2194785,Chilled Edamame Soup with Ginger Creme Fraiche,"[""1 tablespoon unsalted butter"", ""1 medium onion, finely chopped"", ""4 cups chicken stock or low-sodium broth"", ""2 cups frozen shelled edamame (10 ounces)"", ""Salt"", ""1/4 cup creme fraiche"", ""2 teaspoons finely grated fresh ginger""]","[""In a medium saucepan, melt the butter."", ""Add the onion and cook over moderate heat until softened, about 7 minutes."", ""Add 3 cups of the stock and simmer over low heat for 20 minutes."", ""Add the edamame and cook until tender, about 10 minutes."", ""Let cool slightly, then puree the soup in a blender until very smooth."", ""Transfer the soup to a bowl and refrigerate until chilled, at least 3 hours."", ""Whisk the remaining 1 cup of chicken stock into the soup and season with salt."", ""In a small bowl, combine the creme fraiche with the grated ginger."", ""Ladle the soup into bowls, drizzle with the ginger creme fraiche and serve.""]",www.foodandwine.com/recipes/chilled-edamame-soup-ginger-creme-fraiche,Recipes1M,"[""unsalted butter"", ""onion"", ""chicken stock"", ""Salt"", ""creme fraiche"", ""ginger""]"
2194906,Creamy Caesar Dressing,"[""12 cup mayonnaise"", ""12 cup extra virgin olive oil"", ""2 garlic cloves, finely chopped"", ""2 teaspoons Worcestershire sauce"", ""1 tablespoon anchovy paste"", ""2 teaspoons Dijon mustard"", ""14 teaspoon black pepper"", ""12 lemon, juice of"", ""14 teaspoon balsamic vinegar"", ""12 cup grated parmesan cheese"", ""1 pinch salt""]","[""Place all ingredients in a blender and blend until smooth."", ""For a thicker dressing, add another tablespoon mayonnaise."", ""Serves 4.""]",www.food.com/recipe/creamy-caesar-dressing-519048,Recipes1M,"[""mayonnaise"", ""extra virgin olive oil"", ""garlic"", ""Worcestershire sauce"", ""anchovy paste"", ""mustard"", ""black pepper"", ""lemon"", ""balsamic vinegar"", ""parmesan cheese"", ""salt""]"
2195168,Southern Greens,"[""1/4 cup diced onion"", ""2 cloves garlic, minced"", ""1 ounce cider vinegar"", ""2 bunches collard greens, stems removed"", ""1 bunch mustard greens, stems removed"", ""1 teaspoon molasses"", ""1 tablespoon Worcestershire sauce"", ""1 tablespoon hot sauce (recommended: Tabasco)"", ""Salt and freshly ground black pepper""]","[""In a saute pan over medium heat, cook the onions, garlic, and vinegar until the liquid has reduced by half."", ""Add the greens, molasses, Worcestershire, hot sauce, 1 cup water, and salt and pepper."", ""Cover with wax or parchment paper and simmer until the greens are tender, about 30 minutes."", ""Adjust seasoning if needed."", ""This recipe was provided by professional chefs and has been scaled down from a bulk recipe provided by a restaurant."", ""The Food Network Kitchens chefs have not tested this recipe, in the proportions indicated, and therefore, we cannot make any representation as to the results.""]",www.foodnetwork.com/recipes/southern-greens-recipe2.html,Recipes1M,"[""onion"", ""garlic"", ""vinegar"", ""collard greens"", ""mustard greens"", ""molasses"", ""Worcestershire sauce"", ""hot sauce"", ""Salt""]"
2195819,Bacon & Pea Hummus,"[""1/2 cups Cooked Chickpeas, Rinsed"", ""1- 1/4 cup Frozen Baby Peas"", ""4 ounces, weight Softened Cream Cheese"", ""2 Tablespoons Real Bacon Bits"", ""2 Tablespoons Tahini"", ""1 teaspoon Black Pepper"", ""Olive Oil, As Needed""]","[""In a food processor, add chickpeas and frozen peas."", ""Pulse several times."", ""Add remaining ingredients, ending with olive oil."", ""Drizzle olive oil through the top chute until hummus reaches desired consistency."", ""Transfer to a serving dish."", ""Great with fresh cut veggies, crackers, or pita chips.""]",tastykitchen.com/recipes/appetizers-and-snacks/bacon-pea-hummus/,Recipes1M,"[""Chickpeas"", ""Cream Cheese"", ""Bacon"", ""Tahini"", ""Black Pepper"", ""Olive Oil""]"
2196717,Frosty White Grapes,"[""1 quart seedless grapes, washed, stemmed, and chilled"", ""1 pint sour cream"", ""14 cup granulated sugar"", ""2 teaspoons vanilla"", ""13 cup butter, melted"", ""1 cup brown sugar""]","[""Combine sour cream, granulated sugar, and vanilla."", ""Add chilled grapes."", ""Pour into serving dishes."", ""Mix melted butter with brown sugar until syrupy."", ""Drizzle syrup over grapes."", ""Chill.""]",www.food.com/recipe/frosty-white-grapes-445434,Recipes1M,"[""grapes"", ""sour cream"", ""sugar"", ""vanilla"", ""butter"", ""brown sugar""]"
2201565,Celery Soup,"[""2 heads celery"", ""2 tablespoons butter"", ""8 cups chicken stock"", ""1 large potato, peeled and grated"", ""salt and pepper"", ""4 ounces heavy cream, to serve"", ""crouton, to serve""]","[""Wash and cut up the celery."", ""Melt the butter in a large sauce pan and saute the celery for about 20 minutes."", ""Add the stock, grated potato and seasoning and simmer until celery is tender."", ""Press through a sieve (or larger holed colander) and return to the pan."", ""Taste and adjust seasoning if necessary."", ""Simmer for 5 minutes."", ""Serve with a drizzle of cream and croutons."", ""NOTE: white pepper may be used if you don't want to see the black speckles from black pepper.""]",www.food.com/recipe/celery-soup-278092,Recipes1M,"[""celery"", ""butter"", ""chicken stock"", ""potato"", ""salt"", ""heavy cream""]"
2201574,"Red Beans and Rice? No Way, This is Too Good","[""6 slices bacon, pre-cut it into little pieces (freeze it for a few minutes for easier cutting)"", ""12 green pepper (chopped or sliced thin)"", ""1 medium onion (chopped or sliced thin)"", ""3 garlic cloves, minced (or if I run out-garlic powder equalling 3 cloves garlic)"", ""2 (15 ounce) cans kidney beans, undrained"", ""1 12 teaspoons Worcestershire sauce"", ""1 -2 teaspoon salt (I like sea or kosher)"", ""1 Polish sausage, sliced (you can put any kind you like or up to a pound- we like the skinless kielbasa)"", ""1 tablespoon vinegar"", ""1 teaspoon sugar"", ""1 cup cooked rice""]","[""In a large, heavy saucepan, saute bacon until lightly browned."", ""Remove all but 2 tablespoons fat."", ""Add onion, green pepper and garlic, saute until soft."", ""Add remaining ingredients except vinegar, sugar and rice."", ""Simmer uncovered for 15-20 minutes."", ""Stir in vinegar and sugar for last few minutes then serve over rice."", ""*note: this recipe I've found hinges on the bacon You need good (perhaps cheap) bacony bacon, not extra lean, you want that tasty bacon- I usually up the bacon amount to half a package or more :)."", ""*variations: omit sausage for side dish-also.after all steps, mix with rice and throw in crockpot on warm and rice will soak up juice;.instead of sausage use boneless chicken.""]",www.food.com/recipe/red-beans-and-rice-no-way-this-is-too-good-168586,Recipes1M,"[""bacon"", ""green pepper"", ""onion"", ""garlic"", ""kidney beans"", ""Worcestershire sauce"", ""salt"", ""sausage"", ""vinegar"", ""sugar"", ""rice""]"
2201968,Spaghetti Squash With Eggplant and Sesame Seeds,"[""1 large eggplant, left unpeeled, trimmed and cut lengthwise into 8 slices"", ""3 teaspoons kosher salt"", ""1 medium-size spaghetti squash"", ""3 tablespoons olive oil"", ""2 tablespoons unsalted butter"", ""3 cloves garlic, peeled and minced"", ""1/2 cup sesame seeds, lightly toasted"", ""1 cup freshly grated Parmesan cheese""]","[""Preheat the oven to 350 degrees."", ""Place the eggplant slices on paper towels and sprinkle with 2 teaspoons of salt."", ""Set aside to drain."", ""Cut the spaghetti squash in half lengthwise and scrape out the seeds and fibers."", ""Place cut side down on a baking sheet and bake until tender, about 45 minutes."", ""Scrape the squash flesh out with a fork and set aside."", ""Raise the oven temperature to 450 degrees."", ""Pat the eggplant dry and brush on both sides with the olive oil."", ""Place on a large baking sheet (or divide between 2 sheets) and bake until tender, about 15 minutes."", ""While the eggplant is baking, melt the butter in a large skillet over medium heat."", ""Add the garlic and saute for 1 minute."", ""Stir in the spaghetti squash and 1 teaspoon of salt and cook until heated through."", ""Turn the heat very low."", ""Coat the eggplant slices on both sides with the sesame seeds."", ""Place a heaping teaspoon of the Parmesan cheese in the center of each slice and roll them up individually."", ""Stir the remaining cheese into the squash."", ""Divide the squash among 4 plates and top with 2 eggplant rolls each."", ""Serve immediately.""]",cooking.nytimes.com/recipes/7333,Recipes1M,"[""eggplant"", ""kosher salt"", ""olive oil"", ""unsalted butter"", ""garlic"", ""sesame seeds"", ""Parmesan cheese""]"
2203658,Honey Glazed Carrots,"[""16 ounces baby carrots"", ""1 tablespoon butter (or margarine)"", ""2 tablespoons brown sugar"", ""2 tablespoons honey"", ""2 teaspoons cornstarch"", ""14 teaspoon salt""]","[""Combine ingredients in a microwave safe dish."", ""Cover and cook on HIGH 10-12 minutes, stirring once, until tender.""]",www.food.com/recipe/honey-glazed-carrots-316748,Recipes1M,"[""carrots"", ""butter"", ""brown sugar"", ""honey"", ""cornstarch"", ""salt""]"
2203753,Pasta with Beet Greens and Raisins,"[""8 ounces pasta, penne uncooked, mini penne"", ""1/4 cup raisins, seedless"", ""1 1/2 teaspoons olive oil"", ""2 cups beet greens coarsely chopped trimmed"", ""2 teaspoons garlic bottled minced"", ""13 cup almonds slivered or sliced, toasted"", ""1/2 teaspoon salt"", ""18 teaspoon black pepper"", ""1 x black pepper Cracked, optional"", ""1 x parmesan, parmigiano-reggiano cheese, grated or shaved, as needed""]","[""Cook the pasta according to package directions, omitting salt and fat."", ""Drain."", ""While pasta cooks, place raisins in a small bowl; cover with hot water."", ""Let stand 10 minutes."", ""Drain."", ""While pasta cooks and raisins soak, heat oil in a large nonstick skillet over medium-high heat."", ""Add greens and garlic; saute 3 minutes or until greens are tender."", ""Stir in pasta, raisins, almonds, salt, and 18 teaspoon black pepper; toss to combine."", ""Sprinkle with cracked black pepper and parmesan, if desired.""]",recipeland.com/recipe/v/pasta-beet-greens-raisins-48704,Recipes1M,"[""pasta"", ""raisins"", ""olive oil"", ""garlic"", ""almonds"", ""salt"", ""black pepper"", ""black pepper"", ""parmesan""]"
2204166,Granola Breakfast Bars,"[""3 12 cups oats, toasted (quick or regular)"", ""1 cup nuts"", ""1 cup raisins"", ""23 cup margarine, melted"", ""12 cup packed brown sugar"", ""13 cup honey (can substitute for corn syrup or molasses)"", ""12 teaspoon salt"", ""12 teaspoon vanilla""]","[""Toast oats by spreading on a cookie sheet or large baking pan."", ""Bake at 350 for 15-20 minutes until lightly browned."", ""This gives the oats a nutty flavor and helps the mixture stick together better."", ""Mix all ingredients together in a large bowl with a wooden spoon."", ""Press into well-greased 15x10 inch jelly roll pan."", ""Bake at 350 for 12-15 minutes."", ""Cool and cut into bars when cool."", ""Variations: Substitute chocolate chips for raisins."", ""Add 1/2 cup coconut."", ""Substitute 1/2 cup sunflower seeds for the nuts.""]",www.food.com/recipe/granola-breakfast-bars-228151,Recipes1M,"[""oats"", ""nuts"", ""raisins"", ""margarine"", ""brown sugar"", ""honey"", ""salt"", ""vanilla""]"
2204667,Simple Barbecue Sauce,"[""1 teaspoon oil"", ""1 garlic clove, minced"", ""2 teaspoons chili powder"", ""1 12 cups ketchup"", ""14 cup apple cider vinegar"", ""14 cup brown sugar"", ""14 cup Worcestershire sauce""]","[""Heat oil; saute garlic."", ""Add remaining ingredients and bring to a boil."", ""Simmer for 15 minutes.""]",www.food.com/recipe/simple-barbecue-sauce-132958,Recipes1M,"[""oil"", ""garlic"", ""chili powder"", ""ketchup"", ""apple cider vinegar"", ""brown sugar"", ""Worcestershire sauce""]"
2205024,Feta & Date Cheese Balls with Walnut & Arugula Crumbs,"[""8 ounces, weight Reduced Fat Cream Cheese"", ""1 cup Crumbled Feta Cheese"", ""6 whole Dried Pitted Dates, Chopped Into Small Pieces"", ""1 teaspoon Dried Minced Onion"", ""1/2 teaspoons Salt"", ""1/2 cups Baby Arugula Leaves"", ""1/4 cups Chopped Walnuts""]","[""In a medium mixing bowl, combine cream cheese and feta cheese."", ""With a hand mixer, combine until smooth."", ""Add dates, minced onion, and salt."", ""Stir to combine."", ""In a food processor, blend walnuts and arugula leaves until finely chopped."", ""Scoop mixture out onto a clean plate and spread evenly."", ""With clean hands, remove approximately 1 Tablespoon of the cream cheese mixture from bowl."", ""Roll into a ball."", ""When ball is formed, roll in arugula walnut mixture until all sides are covered."", ""Continue to roll the ball in your hands to press mixture into cream cheese."", ""Continue process with remaining mixtures."", ""Serve with toast points, wheat crackers, thick cucumber slices, or pita chips."", ""Nutrition Info per 1 cheese ball: 60 calories, 4 g fat, 2.5 g saturated fat, 2.5 g protein, 2.5 g carbohydrates""]",tastykitchen.com/recipes/appetizers-and-snacks/feta-date-cheese-balls-with-walnut-arugula-crumbs/,Recipes1M,"[""Cream Cheese"", ""Feta Cheese"", ""Dates"", ""Onion"", ""Salt"", ""Arugula"", ""Walnuts""]"
2208793,Caramel Sauce Recipe,"[""1 1/2 c. Sugar"", ""1/2 c. Light corn syrup"", ""6 Tbsp. Margarine or possibly butter"", ""1 c. Light cream or possibly evaporated lowfat milk"", ""1/2 tsp Salt"", ""1 tsp Vanilla extract, (1 to 1/2)""]","[""Mix all ingredients in a 2 quart."", ""sauce pan."", ""Bring to a rolling boil over medium to high medium heat, stirring constantly."", ""Boil for about 3-4 min*, continuing to stir constantly."", ""Remove from heat and allow to cold."", ""If the oil starts to separate, return to the stove and boil longer."", ""Cold to desired warmth before serving with ice cream.""]",cookeatshare.com/recipes/caramel-sauce-99797,Recipes1M,"[""Sugar"", ""corn syrup"", ""Margarine"", ""Light cream"", ""Salt"", ""Vanilla""]"
2209671,To-Die-For Stuffed Garlic Bread,"[""1 loaf French bread, halved lengthwise"", ""1 pound Monterey Jack cheese, cut into 1-inch cubes"", ""1 (16 ounce) container sour cream"", ""1 (10 ounce) box frozen chopped spinach, thawed and drained"", ""1 (4.5 ounce) can sliced mushrooms, drained"", ""1 tablespoon seasoned salt"", ""1/2 cup butter"", ""4 garlic cloves, minced""]","[""Preheat oven to 375 degrees F (190 degrees C)."", ""Grease a baking sheet."", ""Pull the soft middle section out of each side of French bread and tear middle sections into pieces."", ""Stir Monterey Jack cheese cubes, sour cream, spinach, mushrooms, and seasoned salt together in a large bowl."", ""Melt butter in a large skillet over medium heat."", ""Cook and stir garlic in hot butter until fragrant, 1 to 2 minutes."", ""Stir bread pieces into garlic mixture; cook and stir until bread soaks up butter and begins to toast, 3 to 5 minutes."", ""Remove from heat and add bread mixture to sour cream mixture; stir."", ""Stuff each bread crust with sour cream-spinach mixture and place loaves crust-side down on the prepared baking sheet."", ""Bake in the preheated oven until cheese is melted and tops begin to brown, about 30 minutes."", ""Let sit for 10 minutes before slicing.""]",allrecipes.com/recipe/to-die-for-stuffed-garlic-bread/,Recipes1M,"[""bread"", ""cheese"", ""sour cream"", ""mushrooms"", ""salt"", ""butter"", ""garlic""]"
2210411,Auntie's Cole Slaw,"[""16 ounces coleslaw mix pre-shredded"", ""13 cup red wine vinegar"", ""1/2 cup sunflower seeds roasted and salted"", ""13 cup honey"", ""1 cup mayonnaise real"", ""1/4 cup olive oil"", ""1/2 teaspoon salt to taste"", ""1/4 teaspoon black pepper to taste""]","[""Mix the honey, mayonnaise, olive oil and red wine vinegar together in a small bowl."", ""Place the coleslaw in a large bowl."", ""Pour the dressing over the cole slaw and add the sunflower seeds."", ""Mix."", ""Add salt & pepper to taste."", ""Mix well."", ""Chill for at least 30 minutes to an hour."", ""Mix well again before serving."", ""The combination of the honey and the nuts in this salad is the best.""]",recipeland.com/recipe/v/aunties-cole-slaw-50640,Recipes1M,"[""red wine vinegar"", ""sunflower seeds"", ""honey"", ""mayonnaise"", ""olive oil"", ""salt"", ""black pepper""]"
